date,price,volume,score1,score2,score3,count,mean,sum
2021-11-16,66339.0,10426.0,-0.4386,0.1098,0.1764,408,-0.0508,-20.7166
2021-11-17,63624.0,24910.0,-0.0474,0.1165,0.2259,498,0.0983,48.97
2021-11-18,60824.0,20907.0,-0.189,0.0589,0.1643,423,0.0114,4.8104
2021-11-19,60977.0,26749.0,-0.2875,-0.0059,0.0995,372,-0.0646,-24.0391
2021-11-20,58412.0,18554.0,-0.2527,0.2046,0.3341,177,0.0953,16.8755
2021-11-21,59900.0,7584.0,-0.1421,0.0974,0.2913,198,0.0822,16.2734
2021-11-22,60070.0,6661.0,-0.1901,0.137,0.2009,402,0.0493,19.8173
2021-11-23,59526.0,15889.0,-0.2121,0.1895,0.2534,369,0.0769,28.3845
2021-11-24,57886.0,14019.0,-0.2146,0.1004,0.196,348,0.0272,9.4804
2021-11-25,57607.0,12509.0,-0.0219,0.1871,0.2147,276,0.1266,34.941
2021-11-26,59445.0,10668.0,-0.149,0.1327,0.1745,276,0.0527,14.5536
2021-11-27,59194.0,25946.0,-0.4034,0.0909,0.182,159,-0.0435,-6.9185
2021-11-28,55316.0,7899.0,-0.209,0.1756,0.2664,111,0.0777,8.6194
2021-11-29,58908.0,13454.0,0.0872,0.1773,0.1979,300,0.1541,46.243
2021-11-30,58908.0,13454.0,-0.1041,0.1444,0.2065,324,0.0822,26.6441
2021-12-01,59249.0,18038.0,-0.1586,0.1333,0.1891,333,0.0546,18.187
2021-12-02,59118.0,16607.0,-0.1743,0.0796,0.1938,414,0.0331,13.6872
2021-12-03,57423.0,12969.0,-0.0997,0.1151,0.2025,360,0.0727,26.1544
2021-12-04,57670.0,19567.0,-0.284,0.0299,0.1773,237,-0.0256,-6.0622
2021-12-05,53876.0,39023.0,-0.517,0.0047,0.0901,183,-0.1407,-25.7515
2021-12-06,49783.0,21727.0,-0.256,0.0987,0.2161,456,0.0196,8.9489
2021-12-07,51105.0,23082.0,-0.0901,0.2178,0.2216,468,0.1164,54.4943
2021-12-08,51995.0,14107.0,-0.048,0.164,0.2332,378,0.1164,44.0091
2021-12-09,51250.0,13138.0,0.0308,0.1798,0.2717,369,0.1608,59.3215
2021-12-10,50844.0,15749.0,-0.0898,0.1084,0.2424,420,0.087,36.5396
2021-12-11,50148.0,15689.0,-0.5093,0.0806,0.2883,162,-0.0468,-7.5805
2021-12-12,49517.0,11045.0,-0.3422,0.0097,0.1077,225,-0.0749,-16.8605
2021-12-13,50828.0,10411.0,-0.2463,0.0661,0.1248,354,-0.0185,-6.5331
2021-12-14,50218.0,20797.0,-0.1549,0.149,0.1466,414,0.0469,19.4093
2021-12-15,48686.0,17107.0,-0.3607,0.103,0.1445,372,-0.0377,-14.0383
2021-12-16,49500.0,21621.0,-0.1017,0.1104,0.1565,381,0.055,20.9709
2021-12-17,49459.0,12731.0,-0.1997,0.0865,0.1885,378,0.0251,9.4906
2021-12-18,48000.0,18556.0,-0.2815,0.159,0.2158,123,0.0311,3.8246
2021-12-19,47368.0,8170.0,0.1132,0.1881,0.2355,180,0.1789,32.2024
2021-12-20,48351.0,9518.0,-0.1002,0.1408,0.1623,387,0.0677,26.1843
2021-12-21,49339.0,15461.0,-0.0448,0.2372,0.201,315,0.1312,41.3161
2021-12-22,49339.0,15461.0,0.0595,0.1998,0.245,471,0.1681,79.1777
2021-12-23,49595.0,10753.0,0.0299,0.1581,0.2045,351,0.1308,45.9174
2021-12-24,51397.0,16627.0,0.1246,0.2394,0.2822,246,0.2154,52.9914
2021-12-25,51878.0,11690.0,-0.0544,0.1876,0.2401,150,0.1244,18.6673
2021-12-26,51171.0,5550.0,0.0687,0.2128,0.2331,165,0.1715,28.3035
2021-12-27,51295.0,6863.0,-0.1265,0.1593,0.2338,294,0.0889,26.1307
2021-12-28,50720.0,23116.0,0.0002,0.1927,0.2342,324,0.1424,46.1223
2021-12-29,50720.0,23116.0,-0.0986,0.1288,0.1901,324,0.0734,23.7824
2021-12-30,48149.0,20326.0,-0.1708,0.0451,0.1629,327,0.0124,4.0581
2021-12-31,47926.0,27413.0,0.0189,0.1258,0.2915,267,0.1454,38.8189
2022-01-01,48574.0,19010.0,-0.0234,0.2005,0.1523,195,0.1098,21.4087
2022-01-02,47967.0,9463.0,-0.089,0.0339,0.236,165,0.0603,9.9474
2022-01-03,47990.0,6833.0,-0.0883,0.1656,0.2061,429,0.0945,40.5354
2022-01-04,47583.0,10841.0,-0.0245,0.1025,0.1859,456,0.088,40.1086
2022-01-05,47532.0,16320.0,-0.0477,0.2278,0.2583,459,0.1461,67.075
2022-01-06,47076.0,25067.0,-0.1391,0.0328,0.1631,531,0.0189,10.0567
2022-01-07,43794.0,20780.0,-0.2961,0.0304,0.1448,234,-0.0403,-9.4266
2022-01-08,43144.0,26122.0,0.0483,0.0568,0.2223,105,0.1091,11.4589
2022-01-09,42318.0,15454.0,-0.2874,0.0804,0.2075,138,0.0002,0.0248
2022-01-10,42831.0,11074.0,-0.141,0.1456,0.1959,384,0.0668,25.6591
2022-01-11,42250.0,25232.0,-0.2434,0.0194,0.143,351,-0.027,-9.4688
2022-01-12,43130.0,19697.0,-0.0273,0.1159,0.1592,402,0.0826,33.19
2022-01-13,44342.0,16250.0,-0.1523,0.1403,0.1852,456,0.0577,26.3227
2022-01-14,44453.0,14772.0,-0.2126,0.138,0.2051,330,0.0435,14.3494
2022-01-15,43473.0,13545.0,-0.1558,0.1604,0.1591,150,0.0546,8.1869
2022-01-16,43819.0,6318.0,-0.001,0.2274,0.4265,90,0.2176,19.5843
2022-01-17,43497.0,6481.0,0.0701,0.2364,0.2186,300,0.1751,52.5155
2022-01-18,43200.0,10963.0,0.0093,0.1955,0.1992,438,0.1347,58.9829
2022-01-19,42692.0,13658.0,-0.3011,0.2744,0.1992,276,0.0575,15.873
2022-01-20,42586.0,15642.0,-0.3075,0.0196,0.1082,423,-0.0599,-25.3414
2022-01-21,43511.0,17860.0,-0.4973,-0.0645,0.0742,453,-0.1625,-73.6301
2022-01-22,41127.0,50742.0,-0.6733,-0.2112,0.0397,180,-0.2816,-50.6881
2022-01-23,36835.0,30044.0,-0.3294,-0.0985,0.061,153,-0.1223,-18.71
2022-01-24,36555.0,17440.0,-0.3828,0.036,0.1299,483,-0.0723,-34.9206
2022-01-25,37574.0,38776.0,-0.3106,0.0324,0.1471,486,-0.0437,-21.221
2022-01-26,37579.0,21597.0,-0.436,0.0529,0.1598,393,-0.0744,-29.2569
2022-01-27,38960.0,27403.0,-0.2127,0.1832,0.1776,303,0.0494,14.9581
2022-01-28,37249.0,23601.0,-0.4033,0.129,0.1458,321,-0.0429,-13.7562
2022-01-29,38023.0,22716.0,-0.0983,0.1007,0.2477,120,0.0834,10.0041
2022-01-30,38748.0,13103.0,-0.3285,0.1341,0.2055,171,0.0037,0.6325
2022-01-31,38384.0,10632.0,-0.1626,0.1156,0.2053,378,0.0527,19.9319
2022-02-01,38785.0,19654.0,-0.2826,0.0948,0.1845,399,-0.0011,-0.4284
2022-02-02,39300.0,16379.0,-0.1865,0.0665,0.1742,420,0.0181,7.5968
2022-02-03,38888.0,13787.0,-0.3362,0.1656,0.1999,333,0.0098,3.2508
2022-02-04,37450.0,13283.0,-0.0519,0.1855,0.2304,321,0.1213,38.9524
2022-02-05,41788.0,22537.0,-0.4866,0.1498,0.1894,171,-0.0491,-8.3968
2022-02-06,41970.0,11187.0,-0.2307,0.2204,0.2007,153,0.0635,9.7114
2022-02-07,42719.0,6447.0,-0.1061,0.2474,0.2425,327,0.1279,41.8351
2022-02-08,44533.0,20040.0,-0.4089,0.0962,0.1733,489,-0.0465,-22.7162
2022-02-09,45519.0,20387.0,-0.1896,0.0931,0.2024,435,0.0353,15.357
2022-02-10,44865.0,12785.0,-0.1371,0.1059,0.1985,384,0.0558,21.4222
2022-02-11,45855.0,20024.0,-0.3936,0.2272,0.1999,417,0.0112,4.6568
2022-02-12,43962.0,19367.0,-0.0771,0.1304,0.2124,168,0.0886,14.878
2022-02-13,43050.0,8664.0,-0.3725,0.261,0.2197,162,0.0361,5.8443
2022-02-14,42781.0,6208.0,-0.2509,0.263,0.1825,387,0.0649,25.1156
2022-02-15,42876.0,14805.0,-0.2088,0.1625,0.2664,363,0.0734,26.6378
2022-02-16,44775.0,14154.0,-0.1856,0.0807,0.2003,384,0.0318,12.2084
2022-02-17,44585.0,9663.0,-0.0937,0.1294,0.2019,324,0.0792,25.6564
2022-02-18,44195.0,18630.0,-0.2407,0.107,0.2457,204,0.0373,7.6181
2022-02-19,40990.0,16491.0,-0.0824,0.1482,0.2425,147,0.1027,15.1018
2022-02-20,40469.0,6277.0,-0.47,0.0769,0.1443,159,-0.083,-13.1901
2022-02-21,40146.0,10972.0,-0.2206,0.0948,0.0988,384,-0.009,-3.4534
2022-02-22,39506.0,20970.0,-0.2741,0.0595,0.1036,438,-0.037,-16.2048
2022-02-23,38469.0,22767.0,-0.3588,0.1524,0.1855,438,-0.007,-3.0488
2022-02-24,39276.0,15510.0,-0.3694,-0.0108,0.1608,405,-0.0731,-29.6124
2022-02-25,39720.0,42124.0,-0.269,0.0691,0.1379,405,-0.0207,-8.3669
2022-02-26,39716.0,20761.0,-0.0872,0.1938,0.3391,156,0.1486,23.1792
2022-02-27,40300.0,8601.0,-0.3194,0.1785,0.1785,147,0.0125,1.8395
2022-02-28,39875.0,14440.0,-0.1843,0.0893,0.1295,333,0.0115,3.8316
2022-03-01,44240.0,25699.0,-0.0691,0.1085,0.2079,372,0.0824,30.6597
2022-03-02,44993.0,22596.0,-0.0775,0.1797,0.2169,339,0.1064,36.0549
2022-03-03,45426.0,17466.0,0.112,0.218,0.2601,384,0.1967,75.5421
2022-03-04,44096.0,19278.0,0.078,0.1644,0.2616,315,0.168,52.9242
2022-03-05,42524.0,24080.0,-0.0258,0.1763,0.1911,138,0.1139,15.7154
2022-03-06,39600.0,8440.0,-0.0329,-0.0257,0.243,150,0.0615,9.2191
2022-03-07,39730.0,10099.0,-0.0863,0.1871,0.2108,345,0.1039,35.8417
2022-03-08,39556.0,19544.0,-0.0614,0.1361,0.1869,366,0.0872,31.9125
2022-03-09,39376.0,19132.0,-0.0671,0.2274,0.2317,342,0.1307,44.6842
2022-03-10,42597.0,24651.0,-0.119,0.1844,0.2049,381,0.0901,34.3176
2022-03-11,42053.0,20814.0,-0.335,0.1136,0.1523,351,-0.023,-8.0798
2022-03-12,40251.0,15908.0,-0.2923,0.1175,0.0996,156,-0.025,-3.9069
2022-03-13,39472.0,5644.0,-0.239,0.0272,0.194,111,-0.006,-0.662
2022-03-14,39318.0,8046.0,-0.2331,0.1089,0.1898,336,0.0219,7.3538
2022-03-15,39906.0,13566.0,-0.2105,0.0681,0.1937,486,0.0171,8.3135
2022-03-16,39900.0,14924.0,-0.1083,0.142,0.2027,375,0.0788,29.5401
2022-03-17,41717.0,22805.0,-0.2627,0.0905,0.1662,381,-0.002,-0.7448
2022-03-18,41486.0,15717.0,-0.147,0.0909,0.1567,360,0.0336,12.0835
2022-03-19,42396.0,17181.0,-0.0024,0.1698,0.2358,159,0.1344,21.3716
2022-03-20,42429.0,8630.0,0.1087,0.1359,0.203,150,0.1492,22.3807
2022-03-21,42330.0,7621.0,-0.2158,0.23,0.2428,390,0.0857,33.41
2022-03-22,41578.0,10996.0,-0.0807,0.133,0.2088,441,0.087,38.3876
2022-03-23,43389.0,19913.0,-0.1276,0.1428,0.1539,405,0.0564,22.835
2022-03-24,43036.0,13745.0,0.0108,0.2705,0.2093,372,0.1636,60.843
2022-03-25,44241.0,21827.0,-0.0486,0.23,0.2667,441,0.1494,65.8657
2022-03-26,45130.0,19128.0,-0.1365,0.1911,0.23,183,0.0948,17.3555
2022-03-27,44820.0,7305.0,-0.1892,0.252,0.2594,168,0.1074,18.0425
2022-03-28,46950.0,10356.0,-0.0699,0.1426,0.2043,426,0.0923,39.3402
2022-03-29,48240.0,18787.0,-0.1286,0.1382,0.1584,492,0.056,27.5517
2022-03-30,48124.0,15776.0,-0.0054,0.1343,0.1699,402,0.0996,40.0417
2022-03-31,47717.0,12672.0,-0.0526,0.0882,0.1625,486,0.0661,32.1081
2022-04-01,47624.0,17454.0,-0.2139,0.0093,0.1396,249,-0.0217,-5.3922
2022-04-02,46739.0,18111.0,-0.6039,0.0046,0.2264,126,-0.1243,-15.6565
2022-04-03,47219.0,8380.0,-0.2918,0.0566,0.2583,117,0.0077,0.9006
2022-04-04,47469.0,8773.0,0.0382,0.2146,0.22,318,0.1576,50.1212
2022-04-05,46900.0,13802.0,-0.2729,0.0557,0.1655,339,-0.0172,-5.8393
2022-04-06,47200.0,14390.0,0.0173,0.0989,0.187,405,0.1011,40.9285
2022-04-07,45523.0,24250.0,0.0058,0.1852,0.1804,342,0.1238,42.3438
2022-04-08,43908.0,13245.0,-0.1353,0.1793,0.1789,411,0.0743,30.5409
2022-04-09,44000.0,11929.0,0.0279,0.1185,0.2504,159,0.1323,21.0354
2022-04-10,42816.0,4805.0,-0.3419,0.0022,0.2051,144,-0.0449,-6.4626
2022-04-11,43443.0,5770.0,-0.1891,0.1146,0.1251,345,0.0169,5.8157
2022-04-12,42424.0,17229.0,-0.0989,0.0217,0.1295,315,0.0174,5.4831
2022-04-13,40705.0,13866.0,-0.23,0.0335,0.1708,270,-0.0086,-2.3092
2022-04-14,41570.0,11457.0,0.0631,0.168,0.267,279,0.1661,46.3318
2022-04-15,41512.0,11020.0,-0.1469,0.1114,0.175,246,0.0465,11.4362
2022-04-16,40850.0,6448.0,-0.2698,0.0199,0.0762,108,-0.0579,-6.2532
2022-04-17,40699.0,4084.0,-0.3906,0.0436,0.1454,150,-0.0672,-10.0785
2022-04-18,40605.0,4833.0,-0.1283,0.021,0.1632,270,0.0186,5.0193
2022-04-19,41100.0,13090.0,-0.2327,0.1127,0.1824,315,0.0208,6.5474
2022-04-20,41772.0,10218.0,-0.1432,0.1672,0.2268,345,0.0836,28.8436
2022-04-21,42209.0,14609.0,-0.0534,0.1616,0.1996,351,0.1026,36.0118
2022-04-22,43109.0,17204.0,-0.0628,0.1523,0.1883,369,0.0926,34.1809
2022-04-23,40802.0,16871.0,-0.3244,0.1162,0.152,156,-0.0187,-2.921
2022-04-24,39993.0,6957.0,-0.4032,0.0914,0.1426,147,-0.0564,-8.2879
2022-04-25,39945.0,6436.0,-0.2199,0.13,0.1463,354,0.0188,6.653
2022-04-26,40817.0,21648.0,-0.2086,0.1993,0.2307,408,0.0738,30.1129
2022-04-27,40817.0,21648.0,-0.0678,0.1766,0.1731,507,0.094,47.6347
2022-04-28,39470.0,20832.0,-0.1027,0.1777,0.2103,474,0.0951,45.0725
2022-04-29,40400.0,16718.0,-0.1746,0.1404,0.1627,402,0.0428,17.2054
2022-04-30,39926.0,14282.0,-0.4299,-0.1062,0.0101,270,-0.1753,-47.3373
2022-05-01,38795.0,6931.0,-0.2581,-0.0012,0.0655,159,-0.0646,-10.2723
2022-05-02,38675.0,7980.0,-0.2513,0.0474,0.0332,381,-0.0569,-21.6856
2022-05-03,39181.0,17946.0,-0.2974,0.0371,0.0992,381,-0.0537,-20.4628
2022-05-04,38643.0,17946.0,-0.2281,0.1011,0.1496,366,0.0075,2.7508
2022-05-05,40038.0,21513.0,-0.0586,0.1399,0.1295,390,0.0703,27.4133
2022-05-06,39864.0,28832.0,-0.1924,0.0516,0.1671,327,0.0088,2.864
2022-05-07,36664.0,28626.0,-0.0864,0.1274,0.2243,144,0.0884,12.7334
2022-05-08,36125.0,11372.0,-0.2577,0.0291,0.1202,189,-0.0361,-6.8299
2022-05-09,35499.0,22357.0,-0.4128,0.0186,0.1255,498,-0.0895,-44.59
2022-05-10,34231.0,55136.0,-0.4249,0.0227,0.1469,426,-0.0851,-36.2412
2022-05-11,32645.0,55818.0,-0.2907,0.0113,0.1314,516,-0.0493,-25.4578
2022-05-12,32185.0,61128.0,-0.3659,-0.031,0.1803,399,-0.0722,-28.8057
2022-05-13,30091.0,70702.0,-0.5468,-0.0064,0.166,354,-0.1291,-45.6879
2022-05-14,30990.0,34643.0,-0.4188,-0.0423,0.0727,168,-0.1295,-21.7491
2022-05-15,30287.0,15245.0,-0.1173,0.1425,0.0822,156,0.0358,5.5829
2022-05-16,31418.0,16440.0,-0.3752,0.034,0.1077,366,-0.0778,-28.4856
2022-05-17,31293.0,22646.0,-0.2761,0.0723,0.1944,411,-0.0031,-1.2894
2022-05-18,30750.0,19833.0,-0.177,0.0515,0.2023,345,0.0256,8.8397
2022-05-19,30675.0,28348.0,-0.3975,0.016,0.1642,375,-0.0724,-27.1676
2022-05-20,30500.0,29009.0,-0.3361,0.0972,0.22,306,-0.0063,-1.9238
2022-05-21,30729.0,34328.0,-0.1289,0.1499,0.2682,159,0.0964,15.3261
2022-05-22,29613.0,9998.0,-0.107,0.231,0.212,132,0.112,14.7865
2022-05-23,30457.0,11774.0,-0.2143,0.1787,0.2656,348,0.0767,26.6826
2022-05-24,30635.0,25413.0,-0.1953,0.0884,0.1901,348,0.0278,9.6652
2022-05-25,29802.0,17077.0,-0.1335,0.1919,0.2364,348,0.0983,34.1977
2022-05-26,30192.0,17180.0,-0.0675,0.1804,0.2979,360,0.1369,49.2996
2022-05-27,29850.0,26598.0,-0.3341,0.0584,0.1444,309,-0.0438,-13.5212
2022-05-28,29355.0,21035.0,-0.1533,0.0605,0.2474,153,0.0515,7.8805
2022-05-29,29239.0,7717.0,-0.2012,0.0018,0.2407,147,0.0138,2.0256
2022-05-30,29550.0,6727.0,-0.1464,0.1905,0.2561,270,0.1001,27.0243
2022-05-31,32232.0,24915.0,-0.2735,0.1402,0.1893,336,0.0187,6.2796
2022-06-01,32383.0,21187.0,-0.0117,0.1664,0.2381,372,0.1309,48.7093
2022-06-02,31964.0,26857.0,-0.0805,0.0888,0.1531,279,0.0538,15.0136
2022-06-03,30655.0,18519.0,-0.3793,-0.0907,0.0957,249,-0.1248,-31.0637
2022-06-04,30674.0,15016.0,-0.008,0.1064,0.2998,192,0.1327,25.4843
2022-06-05,29952.0,6390.0,-0.2113,0.0354,0.1255,156,-0.0168,-2.6224
2022-06-06,30158.0,5482.0,-0.2623,0.0237,0.1413,288,-0.0324,-9.3443
2022-06-07,31745.0,20384.0,-0.2008,0.16,0.1725,366,0.0439,16.059
2022-06-08,31549.0,23234.0,-0.2099,0.1156,0.2101,294,0.0386,11.3541
2022-06-09,31306.0,16775.0,-0.1536,0.1659,0.1983,324,0.0702,22.7528
2022-06-10,30679.0,13334.0,-0.1433,0.0471,0.118,309,0.0073,2.2494
2022-06-11,30337.0,23208.0,-0.0029,0.1585,0.212,174,0.1226,21.3263
2022-06-12,29411.0,13276.0,-0.3534,0.0889,0.1805,156,-0.028,-4.3673
2022-06-13,28516.0,18661.0,-0.5157,-0.0209,0.0726,537,-0.1547,-83.0547
2022-06-14,26869.0,81724.0,-0.4639,-0.0478,0.0904,480,-0.1405,-67.418
2022-06-15,23299.0,47382.0,-0.3562,0.0018,0.1577,528,-0.0656,-34.6162
2022-06-16,22769.0,62040.0,-0.3303,0.0135,0.1484,417,-0.0561,-23.4089
2022-06-17,22974.0,37587.0,-0.3614,-0.0112,0.1078,339,-0.0883,-29.9306
2022-06-18,21338.0,25560.0,-0.3593,0.019,0.1373,180,-0.0677,-12.1812
2022-06-19,20750.0,52894.0,-0.4002,-0.0031,0.1501,234,-0.0844,-19.7458
2022-06-20,20795.0,29383.0,-0.2443,0.0078,0.0793,330,-0.0524,-17.2845
2022-06-21,21041.0,24904.0,-0.3681,-0.0054,0.0852,300,-0.0961,-28.8249
2022-06-22,21711.0,23770.0,-0.3745,0.0019,0.1302,375,-0.0808,-30.2999
2022-06-23,20873.0,26569.0,-0.1907,0.0953,0.1782,198,0.0276,5.4651
2022-06-24,21211.0,21460.0,-0.2135,0.0007,0.0852,264,-0.0425,-11.2298
2022-06-25,21537.0,21361.0,-0.1722,-0.0575,0.1314,180,-0.0328,-5.8961
2022-06-26,21866.0,11145.0,-0.173,-0.0366,0.1084,153,-0.0337,-5.16
2022-06-27,21866.0,11145.0,-0.4023,0.0634,0.1107,360,-0.0761,-27.3928
2022-06-28,21520.0,17440.0,-0.2774,0.0637,0.0867,369,-0.0423,-15.6143
2022-06-29,21189.0,17658.0,-0.2557,0.0383,0.2191,420,0.0006,0.2422
2022-06-30,20410.0,18278.0,-0.3325,-0.0519,0.0852,588,-0.0997,-58.6385
2022-07-01,20143.0,28361.0,-0.3419,-0.0708,0.0312,462,-0.1271,-58.7381
2022-07-02,20879.0,32977.0,-0.7309,0.1278,0.1131,153,-0.1633,-24.9865
2022-07-03,19422.0,10707.0,-0.6062,-0.0243,0.1139,168,-0.1722,-28.9305
2022-07-04,19622.0,11826.0,-0.2617,0.0849,0.1733,318,-0.0011,-0.3642
2022-07-05,20331.0,14462.0,-0.1533,-0.0079,0.1539,297,-0.0024,-0.7245
2022-07-06,20734.0,21938.0,-0.325,0.0828,0.1623,363,-0.0266,-9.6633
2022-07-07,20650.0,18489.0,-0.223,0.1189,0.1448,288,0.0136,3.9071
2022-07-08,21855.0,25211.0,-0.2299,0.0946,0.2132,270,0.026,7.009
2022-07-09,22490.0,25311.0,0.4067,0.2223,0.2257,117,0.2849,33.3346
2022-07-10,21959.0,9424.0,-0.1527,0.0471,0.1421,144,0.0122,1.7518
2022-07-11,21595.0,9610.0,-0.3235,0.1061,0.116,321,-0.0338,-10.8475
2022-07-12,20854.0,16061.0,-0.3758,-0.0073,0.0784,366,-0.1016,-37.1743
2022-07-13,20037.0,21631.0,-0.226,0.0809,0.1483,414,0.0011,0.4473
2022-07-14,20330.0,28211.0,-0.2568,0.0776,0.1169,378,-0.0208,-7.8526
2022-07-15,20893.0,24371.0,-0.3255,0.0748,0.1513,222,-0.0331,-7.3549
2022-07-16,21196.0,17731.0,-0.2663,0.2022,0.2055,162,0.0471,7.6379
2022-07-17,21582.0,12479.0,-0.2314,0.1637,0.1966,141,0.043,6.0565
2022-07-18,21667.0,11450.0,-0.128,0.1431,0.2409,357,0.0853,30.4624
2022-07-19,22777.0,31445.0,-0.3301,0.0913,0.1589,405,-0.0267,-10.7943
2022-07-20,23800.0,34808.0,-0.2635,0.1361,0.1126,402,-0.0049,-1.981
2022-07-21,24287.0,34094.0,-0.4029,-0.0365,0.1113,462,-0.1093,-50.5153
2022-07-22,23434.0,24113.0,-0.17,0.0293,0.1494,477,0.0029,1.3921
2022-07-23,23763.0,20884.0,-0.2056,0.0586,0.2639,144,0.0389,5.6074
2022-07-24,23006.0,12592.0,0.0486,0.1443,0.1703,150,0.121,18.1559
2022-07-25,23036.0,9132.0,-0.1969,0.1236,0.2186,468,0.0484,22.6689
2022-07-26,22665.0,22277.0,-0.1185,0.0967,0.1916,507,0.0566,28.701
2022-07-27,21344.0,19333.0,-0.0244,0.1058,0.1918,483,0.0911,44.0069
2022-07-28,23110.0,24206.0,0.0204,0.1303,0.2595,387,0.1367,52.9059
2022-07-29,24206.0,25681.0,0.1022,0.1857,0.2636,447,0.1838,82.1774
2022-07-30,24450.0,18431.0,0.17,0.1501,0.2307,300,0.1836,55.0824
2022-07-31,24666.0,13265.0,-0.0676,0.1157,0.305,192,0.1177,22.6013
2022-08-01,24192.0,7969.0,-0.2297,0.08,0.1824,528,0.0109,5.751
2022-08-02,23518.0,12543.0,-0.0306,0.1009,0.1973,549,0.0892,48.9615
2022-08-03,23464.0,15013.0,-0.0413,0.0866,0.2264,546,0.0906,49.4574
2022-08-04,23650.0,23966.0,-0.0348,0.1202,0.2782,267,0.1212,32.3597
2022-08-05,23234.0,21755.0,0.0534,0.1807,0.2323,402,0.1555,62.5103
2022-08-06,23478.0,26745.0,0.1399,0.1106,0.25,246,0.1668,41.0419
2022-08-07,23357.0,9285.0,0.2853,0.2334,0.3347,192,0.2845,54.6211
2022-08-08,23405.0,8297.0,-0.2499,0.0921,0.1781,420,0.0067,2.8333
2022-08-09,24251.0,24093.0,-0.2196,0.1147,0.1572,456,0.0174,7.949
2022-08-10,23929.0,22349.0,-0.1177,0.1924,0.272,522,0.1156,60.3424
2022-08-11,24224.0,25974.0,-0.0511,0.2057,0.2251,444,0.1266,56.1959
2022-08-12,24929.0,29681.0,-0.1927,0.0998,0.1953,339,0.0341,11.5685
2022-08-13,24898.0,13678.0,-0.1157,0.0928,0.2714,216,0.0828,17.8886
2022-08-14,24898.0,13678.0,-0.275,0.1478,0.2214,192,0.0314,6.0276
2022-08-15,25054.0,23306.0,-0.0498,0.1414,0.2216,360,0.1044,37.5877
2022-08-16,25214.0,27821.0,-0.0559,0.1557,0.22,432,0.1066,46.0406
2022-08-17,24253.0,19601.0,-0.2239,0.0523,0.1459,471,-0.0086,-4.036
2022-08-18,24448.0,22747.0,-0.0518,0.1462,0.2559,438,0.1168,51.1489
2022-08-19,23600.0,13825.0,-0.2842,0.0534,0.1836,447,-0.0158,-7.0435
2022-08-20,23206.0,45962.0,-0.1181,0.0839,0.2567,165,0.0742,12.2389
2022-08-21,21372.0,21809.0,-0.1962,0.1942,0.3039,165,0.1006,16.604
2022-08-22,21795.0,16024.0,-0.0474,0.1123,0.1819,456,0.0823,37.5077
2022-08-23,21540.0,26215.0,-0.3403,0.0397,0.0972,453,-0.0678,-30.7089
2022-08-24,21679.0,22744.0,0.0153,0.1564,0.2616,336,0.1444,48.5237
2022-08-25,21925.0,22538.0,0.0098,0.1713,0.2641,399,0.1484,59.207
2022-08-26,21818.0,17065.0,-0.0776,0.0602,0.1627,369,0.0484,17.8752
2022-08-27,21878.0,37169.0,-0.1789,0.1581,0.2472,147,0.0755,11.0956
2022-08-28,20389.0,22160.0,-0.2502,-0.0113,0.124,183,-0.0459,-8.3914
2022-08-29,20164.0,17117.0,-0.2296,0.0525,0.138,396,-0.013,-5.1669
2022-08-30,20427.0,33436.0,-0.2284,0.0333,0.1544,393,-0.0135,-5.3243
2022-08-31,20582.0,46462.0,-0.251,0.0338,0.1895,435,-0.0092,-4.0101
2022-09-01,20489.0,36587.0,-0.207,0.0669,0.2031,432,0.021,9.0885
2022-09-02,20205.0,23858.0,-0.165,0.0299,0.2124,372,0.0258,9.5881
2022-09-03,20444.0,19929.0,-0.1699,0.1165,0.2212,240,0.056,13.4318
2022-09-04,20053.0,9538.0,-0.0583,0.0996,0.1116,198,0.051,10.0916
2022-09-05,20026.0,10670.0,0.0409,0.0863,0.1953,420,0.1075,45.1392
2022-09-06,20060.0,13935.0,-0.1687,0.1379,0.2166,444,0.0619,27.502
2022-09-07,20179.0,34029.0,-0.1873,0.0032,0.1436,504,-0.0135,-6.7954
2022-09-08,19466.0,25583.0,-0.1348,0.1032,0.1771,561,0.0485,27.1979
2022-09-09,19460.0,20327.0,-0.0942,0.2242,0.2584,423,0.1294,54.7565
2022-09-10,21616.0,39579.0,-0.139,0.1291,0.2683,192,0.0862,16.5434
2022-09-11,21815.0,17750.0,-0.1402,0.165,0.2741,141,0.0997,14.0512
2022-09-12,21865.0,14386.0,-0.0804,0.0918,0.253,531,0.0881,46.7972
2022-09-13,22490.0,28404.0,-0.0641,0.1218,0.205,510,0.0876,44.6707
2022-09-14,22800.0,37351.0,-0.3196,0.0553,0.1814,342,-0.0277,-9.4593
2022-09-15,20545.0,25139.0,-0.3217,0.0855,0.1368,354,-0.0331,-11.7266
2022-09-16,20336.0,21124.0,-0.1049,0.2237,0.2188,348,0.1125,39.1476
2022-09-17,19890.0,24863.0,-0.2477,0.0818,0.1085,195,-0.0192,-3.735
2022-09-18,20183.0,11557.0,-0.2224,0.0817,0.1891,255,0.0161,4.1142
2022-09-19,20119.0,16437.0,-0.2255,0.0975,0.1356,519,0.0025,1.3043
2022-09-20,19689.0,30961.0,-0.0964,0.1522,0.2121,678,0.0893,60.551
